ts_utc,total_cpu_pct,own_anvil_pct
2026-09-12T06:47:51.6073091Z,23.4503883131239,271.625
2026-09-12T06:47:53.6461082Z,21.3824812627477,273.6875
2026-09-12T06:47:55.6776476Z,21.1374957897142,275.828125
2026-09-12T06:47:57.7175244Z,22.8302491217733,277.953125
2026-09-12T06:47:59.7468205Z,36.7992040330426,280.125
2026-09-12T06:48:01.7925979Z,17.4782339191808,282.203125
2026-09-12T06:48:03.8264550Z,16.9780182480377,284.265625
2026-09-12T06:48:05.8540600Z,18.9883544163118,286.328125
2026-09-12T06:48:07.8900548Z,20.3044279974953,288.359375
2026-09-12T06:48:09.9250796Z,23.0458087109016,290.484375
2026-09-12T06:48:11.9675792Z,23.7870960068593,292.5625
2026-09-12T06:48:14.0030775Z,23.0239127584364,294.609375
2026-09-12T06:48:16.0354902Z,34.5204934597979,296.734375
2026-09-12T06:48:18.0683347Z,18.2752159277094,298.828125
2026-09-12T06:48:20.1128282Z,19.8041027558459,300.890625
2026-09-12T06:48:22.1578025Z,17.2344598092844,302.96875
2026-09-12T06:48:24.1888701Z,58.5524672504004,305.078125
2026-09-12T06:48:26.2277874Z,19.5691337555057,307.140625
2026-09-12T06:48:28.2568617Z,22.2864157152037,309.1875
2026-09-12T06:48:30.3035125Z,31.3261007216048,311.390625
2026-09-12T06:48:32.3399035Z,19.8376123792215,313.5625
2026-09-12T06:48:34.3848324Z,17.800512888872,315.6875
2026-09-12T06:48:36.4218666Z,15.3322935299485,317.71875
2026-09-12T06:48:38.4569147Z,16.969631195426,319.78125
2026-09-12T06:48:40.5178212Z,45.5050470173735,322
2026-09-12T06:48:42.5556185Z,46.4574141671213,324.265625
2026-09-12T06:48:44.5900306Z,32.7812923493472,326.46875
2026-09-12T06:48:46.6289158Z,24.8242571186182,328.59375
2026-09-12T06:48:48.6616119Z,28.4199410454051,330.640625
2026-09-12T06:48:50.7056631Z,27.9144723083349,332.796875
2026-09-12T06:48:52.7429598Z,23.2124771766241,334.859375
2026-09-12T06:48:54.7743415Z,21.0368632289019,336.90625
2026-09-12T06:48:56.8053669Z,19.9827276684791,339
2026-09-12T06:48:58.8405226Z,19.5018803453635,341.0625
2026-09-12T06:49:00.8732099Z,23.9345874112649,343.15625
2026-09-12T06:49:02.9034456Z,22.2617936888578,345.25
2026-09-12T06:49:04.9395430Z,22.5237868187374,347.3125
2026-09-12T06:49:06.9767403Z,31.62659900775,349.421875
2026-09-12T06:49:09.0153816Z,24.2917355913677,351.546875
2026-09-12T06:49:11.0521089Z,19.045756742309,353.609375
2026-09-12T06:49:13.0825790Z,20.6386081528533,355.65625
2026-09-12T06:49:15.1153646Z,18.0676935216279,357.6875
2026-09-12T06:49:17.1513553Z,20.1415039471017,359.765625
2026-09-12T06:49:19.1794386Z,24.1153816394487,361.828125
2026-09-12T06:49:21.2185404Z,22.7209096663974,363.90625
2026-09-12T06:49:23.2494783Z,22.5431019513091,365.96875
2026-09-12T06:49:25.2902058Z,23.5876577870751,368.03125
2026-09-12T06:49:27.3412794Z,23.7209244430184,370.234375
2026-09-12T06:49:29.3804854Z,19.8715634827325,372.375
2026-09-12T06:49:31.4186409Z,19.322901358572,374.46875
2026-09-12T06:49:33.4515037Z,20.8039304027709,376.515625
2026-09-12T06:49:35.4870890Z,16.9319540254499,378.53125
2026-09-12T06:49:37.5191315Z,15.7526247901149,380.578125
2026-09-12T06:49:39.5609345Z,22.4866854363516,382.640625
2026-09-12T06:49:41.6042910Z,21.0629980247382,384.65625
2026-09-12T06:49:43.6358748Z,24.9065692796311,386.78125
2026-09-12T06:49:45.6963833Z,37.4555758784865,388.890625
2026-09-12T06:49:47.7299811Z,42.0269393825134,391.1875
2026-09-12T06:49:49.8125571Z,39.8938818161078,1.453125
2026-09-12T06:49:51.8550276Z,24.1773151500203,3.609375
2026-09-12T06:49:53.8976884Z,34.0698302210208,9.078125
2026-09-12T06:49:55.9334001Z,19.4641056900455,19.953125
2026-09-12T06:49:57.9724220Z,27.5232731649386,23.4375
2026-09-12T06:50:00.0166629Z,32.6136133105891,35.484375
2026-09-12T06:50:02.0642919Z,23.6944539532957,38.484375
2026-09-12T06:50:04.0994835Z,48.9504092945349,50.984375
2026-09-12T06:50:06.1367227Z,21.7210539896432,53.171875
2026-09-12T06:50:08.1836441Z,47.0526689983736,62.859375
2026-09-12T06:50:10.2358210Z,36.1919407606706,68.8125
2026-09-12T06:50:12.2927711Z,32.5630989446684,74.609375
2026-09-12T06:50:14.3379007Z,20.8066702325615,84.953125
2026-09-12T06:50:16.3742628Z,31.8537860557719,90.53125
2026-09-12T06:50:18.4077709Z,18.5631419637492,100.578125
2026-09-12T06:50:20.4395520Z,27.2139671740828,104.390625
2026-09-12T06:50:22.4873089Z,36.7831931732929,116.15625
2026-09-12T06:50:24.5286720Z,58.4928397345916,118.3125
2026-09-12T06:50:26.5789454Z,46.0154804221105,128.953125
2026-09-12T06:50:28.6152672Z,22.2659108321714,134.15625
2026-09-12T06:50:30.6586427Z,51.7073153777942,139.640625
2026-09-12T06:50:32.6893238Z,23.0738236094594,149.375
2026-09-12T06:50:34.7210514Z,17.8324173303501,151.4375
2026-09-12T06:50:36.7542212Z,22.3390424761653,153.5
2026-09-12T06:50:38.8000256Z,17.9362745631541,155.5625
2026-09-12T06:50:40.8293288Z,19.7134620658953,157.640625
2026-09-12T06:50:42.8749327Z,20.2506371029491,159.765625
2026-09-12T06:50:44.9108508Z,25.0881641548526,161.875
2026-09-12T06:50:46.9428903Z,23.0853861463281,163.96875
2026-09-12T06:50:48.9804214Z,28.6324449352086,166.046875
2026-09-12T06:50:51.0177030Z,48.1419129585926,169.390625
2026-09-12T06:50:53.0607422Z,52.9200451188845,176.1875
2026-09-12T06:50:55.0938585Z,59.4237874455721,186.140625
2026-09-12T06:50:57.1270366Z,49.3295545936521,195.28125
2026-09-12T06:50:59.1740210Z,25.2812486442036,198.765625
2026-09-12T06:51:01.2151470Z,30.044793840683,200.984375
2026-09-12T06:51:03.2432175Z,22.3680848609345,203.046875
2026-09-12T06:51:05.2768551Z,22.7221702359308,205.109375
2026-09-12T06:51:07.3109345Z,20.0754003880695,207.171875
2026-09-12T06:51:09.3543340Z,24.0627767478832,209.28125
2026-09-12T06:51:11.3904691Z,38.7717775942851,212.640625
2026-09-12T06:51:13.4309734Z,29.4946390878874,219.59375
2026-09-12T06:51:15.4658672Z,45.7158407472801,228.75
2026-09-12T06:51:17.5088306Z,52.4252860026435,238.828125
2026-09-12T06:51:19.5430756Z,25.913793688789,240.859375
2026-09-12T06:51:21.5813299Z,25.3436952381554,243
2026-09-12T06:51:23.6336155Z,23.6953520578736,245.140625
2026-09-12T06:51:25.6771907Z,20.9287804204826,247.34375
2026-09-12T06:51:27.7085236Z,23.4277128601265,249.4375
2026-09-12T06:51:29.7498464Z,36.0293827632787,252.765625
2026-09-12T06:51:31.7938062Z,25.4294049013964,256.140625
2026-09-12T06:51:33.8425891Z,30.6305912880749,261.265625
2026-09-12T06:51:35.8805051Z,20.4731284627476,270.578125
2026-09-12T06:51:37.9136172Z,31.4127380871284,281.3125
2026-09-12T06:51:39.9447470Z,26.6601811816563,283.484375
2026-09-12T06:51:41.9718897Z,22.6509781551443,285.515625
2026-09-12T06:51:44.0089045Z,21.4684596268301,287.546875
2026-09-12T06:51:46.0470769Z,23.6395341198819,289.671875
2026-09-12T06:51:48.0831776Z,17.4108610095003,291.703125
2026-09-12T06:51:50.1253167Z,26.6357891930683,294.78125
2026-09-12T06:51:52.1589925Z,42.3569987958807,301.28125
2026-09-12T06:51:54.1918535Z,49.3302967264966,310.234375
2026-09-12T06:51:56.2568240Z,41.397859439965,318.171875
2026-09-12T06:51:58.2923431Z,56.9562980940321,323.765625
2026-09-12T06:52:00.3572866Z,38.1389018997423,326.046875
2026-09-12T06:52:02.4003027Z,42.3993137616431,328.421875
2026-09-12T06:52:04.4397038Z,22.2221683786771,330.453125
2026-09-12T06:52:06.4830792Z,24.3264930149514,332.515625
2026-09-12T06:52:08.5108080Z,18.1644258227467,334.53125
2026-09-12T06:52:10.5391850Z,23.4446112717478,337.5
2026-09-12T06:52:12.5815272Z,33.0174682549147,344.015625
2026-09-12T06:52:14.6266316Z,52.4521353301373,353.4375
2026-09-12T06:52:16.6929442Z,41.5435008753205,361.453125
2026-09-12T06:52:18.7348544Z,17.1289107595039,366.828125
2026-09-12T06:52:20.7723229Z,21.0303544173653,368.90625
2026-09-12T06:52:22.8211910Z,16.1582183098557,370.953125
2026-09-12T06:52:24.8547609Z,57.1186880184946,373.140625
2026-09-12T06:52:26.8939684Z,16.6648453677599,375.203125
2026-09-12T06:52:28.9357039Z,21.0386398941762,377.9375
2026-09-12T06:52:30.9721701Z,24.0226196509455,381.65625
2026-09-12T06:52:33.0087292Z,15.6573092187934,386.984375
2026-09-12T06:52:35.0519855Z,19.3421146472201,395.9375
2026-09-12T06:52:37.1002518Z,18.3617811804828,406.328125
2026-09-12T06:52:39.1362066Z,26.5070901515838,408.40625
2026-09-12T06:52:41.1790402Z,18.6870675166932,410.515625
2026-09-12T06:52:43.2145530Z,25.4705076253339,412.5625
2026-09-12T06:52:45.2483633Z,15.0057698234007,414.59375
2026-09-12T06:52:47.2856930Z,27.2537212364213,417.15625
2026-09-12T06:52:49.3123557Z,25.5545342612825,421.015625
2026-09-12T06:52:51.3448717Z,26.7137166566667,426.3125
2026-09-12T06:52:53.3804834Z,16.2872094065224,435.296875
2026-09-12T06:52:55.4266347Z,28.3520385860351,445.78125
2026-09-12T06:52:57.4746958Z,15.9425182974023,447.90625
2026-09-12T06:52:59.5133246Z,26.1727859788565,450.015625
2026-09-12T06:53:01.5368027Z,20.9633847503932,452.09375
2026-09-12T06:53:03.5638806Z,53.6177249012869,454.328125
2026-09-12T06:53:05.6063118Z,31.8502181407184,456.578125
2026-09-12T06:53:07.6508734Z,24.4827462613437,459.859375
2026-09-12T06:53:09.6831376Z,50.1113517880277,466.15625
2026-09-12T06:53:11.7152391Z,35.1017815772297,470.6875
2026-09-12T06:53:13.7582517Z,23.7757290777375,478.625
2026-09-12T06:53:15.7984089Z,18.7277395858283,488.28125
2026-09-12T06:53:17.8331177Z,20.0274265258667,490.421875
2026-09-12T06:53:19.8609930Z,28.5193524369398,492.484375
2026-09-12T06:53:21.8954944Z,20.7204681194769,494.5625
2026-09-12T06:53:23.9343673Z,23.8842259868914,496.609375
2026-09-12T06:53:25.9726790Z,17.1911427666283,498.8125
2026-09-12T06:53:28.0010921Z,18.164692761256,502.078125
2026-09-12T06:53:30.0421543Z,25.0029694159114,508.328125
2026-09-12T06:53:32.0770581Z,49.0879724987012,517.25
2026-09-12T06:53:34.1241074Z,68.7723033270352,527.453125
2026-09-12T06:53:36.1513584Z,30.2459010348052,529.640625
2026-09-12T06:53:38.1887794Z,40.5234853377731,531.84375
2026-09-12T06:53:40.2516279Z,43.8114395107431,534
2026-09-12T06:53:42.2898317Z,42.6641328182516,536.234375
2026-09-12T06:53:44.3240001Z,50.7615206521419,538.46875
2026-09-12T06:53:46.3824523Z,59.8612479399228,540.828125
2026-09-12T06:53:48.4141731Z,45.7722808106234,543.125
2026-09-12T06:53:50.4527554Z,35.8102801482572,545.359375
2026-09-12T06:53:52.4894933Z,35.5183338996533,547.46875
2026-09-12T06:53:54.5303159Z,38.6787070945483,549.5625
2026-09-12T06:53:56.5633075Z,30.7033120039833,551.6875
2026-09-12T06:53:58.5875349Z,39.5163360929787,553.875
2026-09-12T06:54:00.6258684Z,31.7640247612193,555.953125
2026-09-12T06:54:02.6693467Z,29.0805789718216,558.21875
2026-09-12T06:54:04.7294627Z,47.6949509783573,560.59375
2026-09-12T06:54:06.7819162Z,39.8523172662813,562.875
2026-09-12T06:54:08.8750622Z,78.6985099514782,565.203125
2026-09-12T06:54:10.9411770Z,56.0276039755539,567.71875
2026-09-12T06:54:13.0175076Z,48.9380710335795,569.9375
2026-09-12T06:54:15.0815827Z,52.0284103869531,572.140625
2026-09-12T06:54:17.1471714Z,56.1014777569951,574.453125
2026-09-12T06:54:19.1969948Z,61.7957499782294,576.859375
2026-09-12T06:54:21.2541615Z,51.2875718494397,579.25
2026-09-12T06:54:23.3076592Z,44.5329052202542,581.515625
2026-09-12T06:54:25.4281690Z,69.1464538618687,583.78125
2026-09-12T06:54:27.4747931Z,41.1585649517051,585.9375
2026-09-12T06:54:29.5293282Z,39.226543783838,588.21875
2026-09-12T06:54:31.5722893Z,38.6789004885966,590.40625
2026-09-12T06:54:33.6126786Z,50.8881321579846,592.625
2026-09-12T06:54:35.6529421Z,44.7472056538444,594.90625
2026-09-12T06:54:37.6962714Z,42.8366129805315,597.125
2026-09-12T06:54:39.7741553Z,49.9762487505442,599.515625
2026-09-12T06:54:41.8298324Z,50.2925037616148,601.796875
2026-09-12T06:54:43.8712689Z,54.9169815803596,606.0625
2026-09-12T06:54:45.9312555Z,43.3205167097777,608.21875
2026-09-12T06:54:47.9729818Z,50.0857738479824,610.59375
2026-09-12T06:54:50.0443557Z,67.8307008186624,613.03125
2026-09-12T06:54:52.1236248Z,50.468007289223,615.453125
2026-09-12T06:54:54.1756391Z,59.5429947781982,625.03125
2026-09-12T06:54:56.2116449Z,53.0241249966941,631.25
2026-09-12T06:54:58.2457444Z,39.274301143298,633.46875
2026-09-12T06:55:00.2908080Z,50.8389510335927,635.71875
2026-09-12T06:55:02.3466744Z,64.3302901495033,641.546875
2026-09-12T06:55:04.3868741Z,67.2098914075986,657.265625
2026-09-12T06:55:06.4257243Z,42.5817725855061,659.5
2026-09-12T06:55:08.4705126Z,47.930732001703,661.6875
2026-09-12T06:55:10.5129990Z,46.8539686891629,664.0625
2026-09-12T06:55:12.5622428Z,78.5348594754507,685.390625
2026-09-12T06:55:14.6103407Z,54.6650427823104,687.578125
2026-09-12T06:55:16.7119643Z,82.4117652046663,689.84375
2026-09-12T06:55:18.7614066Z,65.5989724106997,692.15625
2026-09-12T06:55:20.8125101Z,60.1091717798801,694.453125
2026-09-12T06:55:22.8652234Z,45.687773361241,696.84375
2026-09-12T06:55:24.9551322Z,78.2664342149862,699
2026-09-12T06:55:27.0269921Z,55.5222215234668,701.359375
2026-09-12T06:55:29.0963217Z,65.5471648896988,703.703125
2026-09-12T06:55:31.1572020Z,55.7563080976165,705.90625
2026-09-12T06:55:33.2006449Z,53.6224680140029,708.296875
2026-09-12T06:55:35.2738206Z,68.498778655062,710.671875
2026-09-12T06:55:37.3257820Z,59.4956657455055,713.046875
2026-09-12T06:55:39.3831245Z,60.2333000456568,715.375
2026-09-12T06:55:41.4268853Z,63.5153318502224,717.71875
2026-09-12T06:55:43.4679653Z,62.0863110668283,720.171875
2026-09-12T06:55:45.5393687Z,53.2835762125238,722.4375
2026-09-12T06:55:47.5933812Z,60.2399678244299,724.875
2026-09-12T06:55:49.6645153Z,62.017313599223,727.28125
2026-09-12T06:55:51.7170183Z,66.9056246279365,729.671875
2026-09-12T06:55:53.7933508Z,62.2087737147503,732.0625
2026-09-12T06:55:55.8475154Z,64.4482524065271,734.4375
2026-09-12T06:55:57.9100412Z,63.061333459241,736.875
2026-09-12T06:55:59.9776743Z,68.5673874837202,739.21875
2026-09-12T06:56:02.0582270Z,72.1018344048213,741.671875
2026-09-12T06:56:04.1215284Z,58.8540393470903,744.046875
2026-09-12T06:56:06.1892138Z,60.7955234260215,746.4375
2026-09-12T06:56:08.2666115Z,57.627698739579,751.109375
2026-09-12T06:56:10.3217892Z,58.6258278864565,753.578125
2026-09-12T06:56:12.3736580Z,55.5063249086147,755.9375
2026-09-12T06:56:14.4398977Z,63.2232295177795,758.25
2026-09-12T06:56:16.4964230Z,57.6279592201696,760.53125
2026-09-12T06:56:18.6199968Z,80.4519600147038,766.984375
2026-09-12T06:56:20.7277646Z,84.575021861513,776.5
2026-09-12T06:56:22.8269240Z,89.7395939323294,782.515625
2026-09-12T06:56:24.9520915Z,81.8981454728815,784.859375
2026-09-12T06:56:27.0331227Z,68.2506658337387,787.3125
2026-09-12T06:56:29.1049324Z,74.955325965686,789.703125
2026-09-12T06:56:31.1713123Z,53.4251793764012,792.078125
2026-09-12T06:56:33.2595425Z,82.3269451833863,808.1875
2026-09-12T06:56:35.3106684Z,55.1409685312814,815.765625
2026-09-12T06:56:37.3758226Z,57.4512514314409,818.25
2026-09-12T06:56:39.4180716Z,53.1940107505494,820.5625
2026-09-12T06:56:41.4935347Z,58.2773074018809,822.890625
2026-09-12T06:56:43.5682524Z,52.0622925574394,825.203125
2026-09-12T06:56:45.6359896Z,72.918879993709,845.890625
2026-09-12T06:56:47.6788696Z,52.5624026564872,848.125
2026-09-12T06:56:49.7756968Z,64.800402539551,850.40625
2026-09-12T06:56:51.8507166Z,52.3004684901747,852.640625
2026-09-12T06:56:53.9210155Z,48.2840497293321,854.96875
2026-09-12T06:56:55.9885432Z,39.5975556288544,857.21875
2026-09-12T06:56:58.0382930Z,43.3451103640827,859.484375
2026-09-12T06:57:00.0863620Z,48.0940879206144,861.765625
2026-09-12T06:57:02.1243959Z,43.5940494243344,864.03125
2026-09-12T06:57:04.1836500Z,46.9997857205822,866.296875
2026-09-12T06:57:06.2375458Z,41.1266888188906,868.546875
2026-09-12T06:57:08.2744421Z,52.138001782838,870.96875
2026-09-12T06:57:10.3147204Z,48.180479360554,873.109375
2026-09-12T06:57:12.3613841Z,39.4560976797045,875.28125
2026-09-12T06:57:14.4248288Z,45.1391487483688,877.59375
2026-09-12T06:57:16.4721914Z,51.7505271306599,879.953125
2026-09-12T06:57:18.5240037Z,51.7835713657523,882.21875
2026-09-12T06:57:20.5793698Z,53.1265925144437,884.59375
2026-09-12T06:57:22.6449858Z,59.2219620812279,886.90625
2026-09-12T06:57:24.8736961Z,53.1726657647308,889.296875
2026-09-12T06:57:26.9278950Z,43.8107473980866,891.484375
2026-09-12T06:57:28.9735036Z,39.7479931076154,893.84375
2026-09-12T06:57:31.0519216Z,81.6884435222885,896.15625
2026-09-12T06:57:33.0991190Z,56.2361768243795,898.453125
2026-09-12T06:57:35.1802172Z,67.4370684020828,901.359375
2026-09-12T06:57:37.2388854Z,51.80396497877,905.375
2026-09-12T06:57:39.2906217Z,52.7803700491616,907.703125
2026-09-12T06:57:41.3534087Z,46.6643611087341,909.96875
2026-09-12T06:57:43.4139044Z,51.5623837497329,912.359375
2026-09-12T06:57:45.4552101Z,54.7730193680152,918.25
2026-09-12T06:57:47.4962211Z,44.5600838729571,926.125
2026-09-12T06:57:49.5407071Z,35.3075878214177,928.296875
2026-09-12T06:57:51.5730875Z,34.863081769832,930.453125
2026-09-12T06:57:53.6189062Z,66.168847248407,946.34375
2026-09-12T06:57:55.6461176Z,30.3623560438072,948.453125
2026-09-12T06:57:57.6846985Z,27.2237739008275,950.578125
2026-09-12T06:57:59.7349287Z,90.2853131907187,969.046875
2026-09-12T06:58:01.7757082Z,38.4453202261113,971.234375
2026-09-12T06:58:03.8141200Z,34.8250787075978,973.359375
2026-09-12T06:58:05.8524768Z,28.9592857047288,975.546875
2026-09-12T06:58:07.8858592Z,34.8154519908975,977.65625
2026-09-12T06:58:09.9121063Z,44.2824738194665,979.78125
2026-09-12T06:58:11.9386706Z,34.6209689904641,981.921875
2026-09-12T06:58:13.9706712Z,35.7697079761139,984.125
2026-09-12T06:58:16.0016007Z,34.2281649627558,986.3125
2026-09-12T06:58:18.0295898Z,32.4838184472097,988.421875
2026-09-12T06:58:20.0695248Z,41.1967054215792,990.546875
2026-09-12T06:58:22.1001496Z,34.7081401587585,992.6875
2026-09-12T06:58:24.1335719Z,35.8322106041277,994.765625
2026-09-12T06:58:26.1743983Z,35.8515275106989,996.9375
2026-09-12T06:58:28.2164495Z,37.4614953005339,999.15625
2026-09-12T06:58:30.2519999Z,34.7599406460596,1001.3125
2026-09-12T06:58:32.2978703Z,43.8833992192202,1003.421875
